query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,cited_by_count
,https://openalex.org/A5081836422,Tuğrulcan Elmas,https://api.openalex.org/works?filter=author.id:A5081836422,6.0,31.0,GB,,127.0
,https://openalex.org/A5081815076,Na Jiang,https://api.openalex.org/works?filter=author.id:A5081815076,6.0,26.0,,,108.0
,https://openalex.org/A5081805547,N. Azimi-Tafreshi,https://api.openalex.org/works?filter=author.id:A5081805547,10.0,23.0,,,627.0
,https://openalex.org/A5081865654,Victoria Palacin,https://api.openalex.org/works?filter=author.id:A5081865654,8.0,17.0,FI,,215.0
,https://openalex.org/A5081841624,Blen Dereje Shiferaw,https://api.openalex.org/works?filter=author.id:A5081841624,6.0,16.0,CN,,168.0
,https://openalex.org/A5081755162,Mohammad Shahidul Kader,https://api.openalex.org/works?filter=author.id:A5081755162,4.0,15.0,US,,185.0
,https://openalex.org/A5081791258,Kimberly Bennett,https://api.openalex.org/works?filter=author.id:A5081791258,5.0,15.0,US,,103.0
,https://openalex.org/A5081837054,Karsten Stebner,https://api.openalex.org/works?filter=author.id:A5081837054,5.0,14.0,DE,,60.0
,https://openalex.org/A5081844311,Casey Whitelaw,https://api.openalex.org/works?filter=author.id:A5081844311,10.0,13.0,US,,1168.0
,https://openalex.org/A5081880854,Ludvig Bohlin,https://api.openalex.org/works?filter=author.id:A5081880854,6.0,12.0,,,321.0
,https://openalex.org/A5081717346,Rasha M. Al‐Eidan,https://api.openalex.org/works?filter=author.id:A5081717346,6.0,8.0,SA,,219.0
,https://openalex.org/A5081777652,Wajeeha Ahmad,https://api.openalex.org/works?filter=author.id:A5081777652,4.0,7.0,US,,38.0
,https://openalex.org/A5081804921,Zixuan Wang,https://api.openalex.org/works?filter=author.id:A5081804921,2.0,6.0,CN,,52.0
,https://openalex.org/A5081715805,Laura Frommelt,https://api.openalex.org/works?filter=author.id:A5081715805,1.0,1.0,IT,,46.0
,https://openalex.org/A5081744835,Daniel Zuchegno,https://api.openalex.org/works?filter=author.id:A5081744835,1.0,1.0,,,16.0
,https://openalex.org/A5081786355,Anthony Janocko,https://api.openalex.org/works?filter=author.id:A5081786355,1.0,1.0,,,40.0
,https://openalex.org/A5081802970,L. Elisa Celis,https://api.openalex.org/works?filter=author.id:A5081802970,1.0,1.0,US,,81.0
,https://openalex.org/A5082124101,Gang Feng,https://api.openalex.org/works?filter=author.id:A5082124101,101.0,1149.0,CN,,41326.0
,https://openalex.org/A5082008211,Anton E. Kunst,https://api.openalex.org/works?filter=author.id:A5082008211,93.0,741.0,US,,38108.0
,https://openalex.org/A5082101542,J. I. Gónzalez Hernández,https://api.openalex.org/works?filter=author.id:A5082101542,70.0,740.0,ES,,28482.0
,https://openalex.org/A5081956768,Martin A. Nowak,https://api.openalex.org/works?filter=author.id:A5081956768,160.0,703.0,US,,119587.0
,https://openalex.org/A5082085590,Helen McShane,https://api.openalex.org/works?filter=author.id:A5082085590,69.0,328.0,GB,,16372.0
,https://openalex.org/A5082168520,Paulo S. Boggio,https://api.openalex.org/works?filter=author.id:A5082168520,77.0,321.0,BR,,34633.0
,https://openalex.org/A5082048229,Daniel Kotz,https://api.openalex.org/works?filter=author.id:A5082048229,41.0,305.0,DE,,6911.0
,https://openalex.org/A5081943189,Larry D. Lynd,https://api.openalex.org/works?filter=author.id:A5081943189,42.0,304.0,,,7529.0
,https://openalex.org/A5082061504,Yossi Azar,https://api.openalex.org/works?filter=author.id:A5082061504,49.0,277.0,IL,,8438.0
,https://openalex.org/A5081924790,Hussein Kadhem Al‐Hakeim,https://api.openalex.org/works?filter=author.id:A5081924790,29.0,235.0,GB,,2719.0
,https://openalex.org/A5082007923,Chuntao Chang,https://api.openalex.org/works?filter=author.id:A5082007923,50.0,235.0,CN,,7866.0
,https://openalex.org/A5081988533,Tian Zhao,https://api.openalex.org/works?filter=author.id:A5081988533,29.0,152.0,US,,2710.0
,https://openalex.org/A5081963935,Philippe Mongeon,https://api.openalex.org/works?filter=author.id:A5081963935,20.0,135.0,CA,,7004.0
,https://openalex.org/A5082132955,Kenneth D. Miller,https://api.openalex.org/works?filter=author.id:A5082132955,45.0,133.0,US,,12446.0
,https://openalex.org/A5082080991,Zhihai Rong,https://api.openalex.org/works?filter=author.id:A5082080991,31.0,126.0,CN,,3159.0
,https://openalex.org/A5081925452,Airi Lampinen,https://api.openalex.org/works?filter=author.id:A5081925452,28.0,125.0,,,3844.0
,https://openalex.org/A5081958083,Rasmus Røge,https://api.openalex.org/works?filter=author.id:A5081958083,17.0,101.0,DK,,1341.0
,https://openalex.org/A5082002252,Aharon Friedman,https://api.openalex.org/works?filter=author.id:A5082002252,34.0,99.0,,,5297.0
,https://openalex.org/A5082136045,Michaela Pagel,https://api.openalex.org/works?filter=author.id:A5082136045,21.0,76.0,US,,2572.0
,https://openalex.org/A5082029988,Caroline Di Bernardi Luft,https://api.openalex.org/works?filter=author.id:A5082029988,20.0,72.0,GB,,2064.0
,https://openalex.org/A5081953757,Yining Hua,https://api.openalex.org/works?filter=author.id:A5081953757,14.0,66.0,US,,622.0
,https://openalex.org/A5082114795,Danish Contractor,https://api.openalex.org/works?filter=author.id:A5082114795,15.0,64.0,US,,1200.0
,https://openalex.org/A5082108649,Liam G. McCoy,https://api.openalex.org/works?filter=author.id:A5082108649,14.0,63.0,US,,1081.0
,https://openalex.org/A5082029187,Nadine Strauß,https://api.openalex.org/works?filter=author.id:A5082029187,17.0,61.0,CH,,724.0
,https://openalex.org/A5082161404,Yu‐Tien Hsu,https://api.openalex.org/works?filter=author.id:A5082161404,19.0,58.0,US,,1534.0
,https://openalex.org/A5082021760,Xochitl de la Piedad Garcia,https://api.openalex.org/works?filter=author.id:A5082021760,19.0,54.0,AU,,1757.0
,https://openalex.org/A5082006486,Diego Jorrat,https://api.openalex.org/works?filter=author.id:A5082006486,9.0,53.0,ES,,373.0
,https://openalex.org/A5082063863,Thomas Anderson,https://api.openalex.org/works?filter=author.id:A5082063863,12.0,48.0,,,814.0
,https://openalex.org/A5082018942,Toby D. Pilditch,https://api.openalex.org/works?filter=author.id:A5082018942,15.0,47.0,GB,,2067.0
,https://openalex.org/A5082166492,Adrian Bruhin,https://api.openalex.org/works?filter=author.id:A5082166492,16.0,40.0,CH,,1808.0
,https://openalex.org/A5082116724,Andrew Cram,https://api.openalex.org/works?filter=author.id:A5082116724,11.0,37.0,AU,,507.0
,https://openalex.org/A5081940923,Nathalia Gjersoe,https://api.openalex.org/works?filter=author.id:A5081940923,10.0,32.0,,,864.0
,https://openalex.org/A5081895519,Jens‐Peter Thomsen,https://api.openalex.org/works?filter=author.id:A5081895519,9.0,28.0,DK,,279.0
,https://openalex.org/A5081997867,Joong Bum Rhim,https://api.openalex.org/works?filter=author.id:A5081997867,6.0,19.0,US,,119.0
,https://openalex.org/A5081900891,Meike Zehlike,https://api.openalex.org/works?filter=author.id:A5081900891,10.0,18.0,,,920.0
,https://openalex.org/A5082019162,Stephen Towers,https://api.openalex.org/works?filter=author.id:A5082019162,7.0,18.0,AU,,363.0
,https://openalex.org/A5081928534,Alex Rudnick,https://api.openalex.org/works?filter=author.id:A5081928534,6.0,16.0,US,,5789.0
,https://openalex.org/A5081965702,Kornraphop Kawintiranon,https://api.openalex.org/works?filter=author.id:A5081965702,8.0,15.0,US,,531.0
,https://openalex.org/A5082129219,Germain Lefebvre,https://api.openalex.org/works?filter=author.id:A5082129219,6.0,13.0,DE,,622.0
,https://openalex.org/A5082100222,Epifanía Arango-Isaza,https://api.openalex.org/works?filter=author.id:A5082100222,7.0,10.0,CH,,370.0
,https://openalex.org/A5081995440,Danyang Kong,https://api.openalex.org/works?filter=author.id:A5081995440,7.0,8.0,US,,229.0
,https://openalex.org/A5082031432,Marija Mangels,https://api.openalex.org/works?filter=author.id:A5082031432,5.0,7.0,DE,,149.0
,https://openalex.org/A5082141103,Giuliano Mega,https://api.openalex.org/works?filter=author.id:A5082141103,3.0,7.0,IT,,80.0
,https://openalex.org/A5082155200,Ryan McStay,https://api.openalex.org/works?filter=author.id:A5082155200,2.0,6.0,AU,,128.0
,https://openalex.org/A5082155269,Ali Varamesh,https://api.openalex.org/works?filter=author.id:A5082155269,5.0,6.0,US,,109.0
,https://openalex.org/A5082088330,Eric Rothstein Morris,https://api.openalex.org/works?filter=author.id:A5082088330,3.0,5.0,SG,,666.0
,https://openalex.org/A5081891117,Tobias Cinjee,https://api.openalex.org/works?filter=author.id:A5081891117,3.0,4.0,NL,,20.0
,https://openalex.org/A5082066176,Laura Walsh Dickey,https://api.openalex.org/works?filter=author.id:A5082066176,3.0,3.0,US,,201.0
,https://openalex.org/A5082033256,John Shapland,https://api.openalex.org/works?filter=author.id:A5082033256,2.0,2.0,US,,154.0
,https://openalex.org/A5082055667,Erik Haegert,https://api.openalex.org/works?filter=author.id:A5082055667,2.0,2.0,DE,,67.0
,https://openalex.org/A5082301986,Guoying Zhao,https://api.openalex.org/works?filter=author.id:A5082301986,85.0,599.0,,,28972.0
,https://openalex.org/A5082184590,Szabolcs Márka,https://api.openalex.org/works?filter=author.id:A5082184590,91.0,556.0,US,,70180.0
,https://openalex.org/A5082274535,Daniel Ståhl,https://api.openalex.org/works?filter=author.id:A5082274535,78.0,529.0,GB,,24508.0
,https://openalex.org/A5082238675,Harald Sack,https://api.openalex.org/works?filter=author.id:A5082238675,23.0,405.0,DE,,2249.0
,https://openalex.org/A5082357240,Ole Winther,https://api.openalex.org/works?filter=author.id:A5082357240,63.0,379.0,DK,,25765.0
,https://openalex.org/A5082305994,Hannaneh Hajishirzi,https://api.openalex.org/works?filter=author.id:A5082305994,54.0,355.0,US,,13635.0
,https://openalex.org/A5082330712,James H. Fowler,https://api.openalex.org/works?filter=author.id:A5082330712,81.0,354.0,US,,42042.0
,https://openalex.org/A5082181536,Dong Xu,https://api.openalex.org/works?filter=author.id:A5082181536,73.0,305.0,HK,,24688.0
,https://openalex.org/A5082205147,Toshiharu Sugawara,https://api.openalex.org/works?filter=author.id:A5082205147,15.0,296.0,JP,,1082.0
,https://openalex.org/A5082230764,Wolfgang Viechtbauer,https://api.openalex.org/works?filter=author.id:A5082230764,69.0,296.0,NL,,49241.0
,https://openalex.org/A5082393646,Francesco Calabrese,https://api.openalex.org/works?filter=author.id:A5082393646,41.0,262.0,IT,,8381.0
,https://openalex.org/A5082180400,M. Linares,https://api.openalex.org/works?filter=author.id:A5082180400,34.0,213.0,NO,,3168.0
,https://openalex.org/A5082254068,C R Muirhead,https://api.openalex.org/works?filter=author.id:A5082254068,45.0,212.0,GB,,12261.0
,https://openalex.org/A5082317196,Shoujin Wang,https://api.openalex.org/works?filter=author.id:A5082317196,28.0,182.0,AU,,3754.0
,https://openalex.org/A5082358191,Jari Saramäki,https://api.openalex.org/works?filter=author.id:A5082358191,45.0,177.0,FI,,13378.0
,https://openalex.org/A5082335667,Ryan Plummer,https://api.openalex.org/works?filter=author.id:A5082335667,46.0,169.0,CA,,9681.0
,https://openalex.org/A5082212158,Dafina Petrova,https://api.openalex.org/works?filter=author.id:A5082212158,28.0,162.0,ES,,2428.0
,https://openalex.org/A5082323302,Giacomo Calzolari,https://api.openalex.org/works?filter=author.id:A5082323302,23.0,150.0,IT,,2230.0
,https://openalex.org/A5082328104,Beatriz Dı́ez,https://api.openalex.org/works?filter=author.id:A5082328104,32.0,141.0,CL,,4219.0
,https://openalex.org/A5082378545,Piero Gottardi,https://api.openalex.org/works?filter=author.id:A5082378545,22.0,140.0,GB,,1687.0
,https://openalex.org/A5082407432,Gabriel Olaru,https://api.openalex.org/works?filter=author.id:A5082407432,20.0,118.0,DE,,1430.0
,https://openalex.org/A5082408253,Jennifer Larson,https://api.openalex.org/works?filter=author.id:A5082408253,14.0,116.0,US,,943.0
,https://openalex.org/A5082178717,Jason Saragih,https://api.openalex.org/works?filter=author.id:A5082178717,30.0,104.0,US,,9216.0
,https://openalex.org/A5082391569,Jacopo Staiano,https://api.openalex.org/works?filter=author.id:A5082391569,25.0,87.0,,,2393.0
,https://openalex.org/A5082391072,Brian Joseph Gillespie,https://api.openalex.org/works?filter=author.id:A5082391072,20.0,84.0,NL,,1744.0
,https://openalex.org/A5082235131,Vincent Silenzio,https://api.openalex.org/works?filter=author.id:A5082235131,28.0,82.0,US,,3420.0
,https://openalex.org/A5082251837,Joseph A. Bonito,https://api.openalex.org/works?filter=author.id:A5082251837,20.0,78.0,,,2220.0
,https://openalex.org/A5082366335,Anita Auer,https://api.openalex.org/works?filter=author.id:A5082366335,10.0,76.0,,,693.0
,https://openalex.org/A5082213844,Mostafa Roshanzadeh,https://api.openalex.org/works?filter=author.id:A5082213844,10.0,68.0,IR,,429.0
,https://openalex.org/A5082330169,Linda Truong,https://api.openalex.org/works?filter=author.id:A5082330169,13.0,66.0,CA,,1074.0
,https://openalex.org/A5082329468,Florian Lehmann,https://api.openalex.org/works?filter=author.id:A5082329468,15.0,65.0,DE,,876.0
,https://openalex.org/A5082266396,Xinli Lu,https://api.openalex.org/works?filter=author.id:A5082266396,12.0,64.0,CN,,457.0
,https://openalex.org/A5082411878,Andrey Fradkin,https://api.openalex.org/works?filter=author.id:A5082411878,19.0,64.0,,,1629.0
,https://openalex.org/A5082323876,Neal Lathia,https://api.openalex.org/works?filter=author.id:A5082323876,29.0,59.0,,,3939.0
,https://openalex.org/A5082259434,Magdaléna Rysová,https://api.openalex.org/works?filter=author.id:A5082259434,8.0,56.0,CZ,,215.0
,https://openalex.org/A5082243099,Andrea Szabó,https://api.openalex.org/works?filter=author.id:A5082243099,5.0,49.0,HU,,103.0
,https://openalex.org/A5082381994,Sevan G. Ficici,https://api.openalex.org/works?filter=author.id:A5082381994,18.0,35.0,US,,1388.0
,https://openalex.org/A5082201590,Sedigh Khademi,https://api.openalex.org/works?filter=author.id:A5082201590,6.0,31.0,AU,,124.0
,https://openalex.org/A5082230054,Jordan Morehouse,https://api.openalex.org/works?filter=author.id:A5082230054,12.0,31.0,,,424.0
,https://openalex.org/A5082313934,George T. Cantwell,https://api.openalex.org/works?filter=author.id:A5082313934,10.0,24.0,GB,,595.0
,https://openalex.org/A5082380970,Diana Orghian,https://api.openalex.org/works?filter=author.id:A5082380970,7.0,21.0,US,,284.0
,https://openalex.org/A5082339432,Samuel A. Levy,https://api.openalex.org/works?filter=author.id:A5082339432,10.0,19.0,US,,670.0
,https://openalex.org/A5082198202,Cam Clayton,https://api.openalex.org/works?filter=author.id:A5082198202,4.0,15.0,CA,,155.0
,https://openalex.org/A5082374557,Susanne Aghassi,https://api.openalex.org/works?filter=author.id:A5082374557,6.0,14.0,DE,,330.0
,https://openalex.org/A5082183505,Marco Rosa,https://api.openalex.org/works?filter=author.id:A5082183505,8.0,12.0,IT,,1437.0
,https://openalex.org/A5082199239,Wu‐Jiang Shan,https://api.openalex.org/works?filter=author.id:A5082199239,6.0,12.0,CN,,93.0
,https://openalex.org/A5082372443,Natalia Adler,https://api.openalex.org/works?filter=author.id:A5082372443,6.0,9.0,US,,337.0
,https://openalex.org/A5082262385,Sicong Ouyang,https://api.openalex.org/works?filter=author.id:A5082262385,2.0,4.0,,,25.0
,https://openalex.org/A5082331884,Zakwan Zainuddin,https://api.openalex.org/works?filter=author.id:A5082331884,2.0,2.0,GB,,146.0
,https://openalex.org/A5082239015,Irene Reinares,https://api.openalex.org/works?filter=author.id:A5082239015,1.0,1.0,ES,,458.0
,https://openalex.org/A5082635708,Gijs Schumacher,https://api.openalex.org/works?filter=author.id:A5082635708,26.0,1446.0,NL,,3659.0
,https://openalex.org/A5082605480,Hartmut Schmeck,https://api.openalex.org/works?filter=author.id:A5082605480,37.0,1089.0,DE,,5553.0
,https://openalex.org/A5082634513,Ling Shao,https://api.openalex.org/works?filter=author.id:A5082634513,123.0,1067.0,CN,,67952.0
,https://openalex.org/A5082419118,Kazuhiro Kosuge,https://api.openalex.org/works?filter=author.id:A5082419118,49.0,949.0,CN,,10952.0
,https://openalex.org/A5082450455,Rada Mihalcea,https://api.openalex.org/works?filter=author.id:A5082450455,77.0,630.0,US,,27672.0
,https://openalex.org/A5082646301,Klaus Hubacek,https://api.openalex.org/works?filter=author.id:A5082646301,108.0,441.0,NL,,43878.0
,https://openalex.org/A5082591225,Michael I. Norton,https://api.openalex.org/works?filter=author.id:A5082591225,72.0,440.0,,,24560.0
,https://openalex.org/A5082547911,Shuqiang Wang,https://api.openalex.org/works?filter=author.id:A5082547911,45.0,383.0,CN,,6087.0
,https://openalex.org/A5082603621,Jeffrey P. Bigham,https://api.openalex.org/works?filter=author.id:A5082603621,57.0,332.0,,,11137.0
,https://openalex.org/A5082580430,Bamshad Mobasher,https://api.openalex.org/works?filter=author.id:A5082580430,65.0,310.0,US,,18491.0
,https://openalex.org/A5082659050,H. Huang,https://api.openalex.org/works?filter=author.id:A5082659050,33.0,222.0,CN,,5118.0
,https://openalex.org/A5082513276,Cyrus Samii,https://api.openalex.org/works?filter=author.id:A5082513276,29.0,215.0,US,,3135.0
,https://openalex.org/A5082662444,Nancy R. Kressin,https://api.openalex.org/works?filter=author.id:A5082662444,48.0,207.0,US,,7535.0
,https://openalex.org/A5082639817,Andrei Cimpian,https://api.openalex.org/works?filter=author.id:A5082639817,41.0,186.0,US,,8441.0
,https://openalex.org/A5082623356,Emma Norris,https://api.openalex.org/works?filter=author.id:A5082623356,28.0,175.0,GB,,2844.0
,https://openalex.org/A5082461253,Johan Bollen,https://api.openalex.org/works?filter=author.id:A5082461253,40.0,164.0,US,,13373.0
,https://openalex.org/A5082617644,Monica Pratesi,https://api.openalex.org/works?filter=author.id:A5082617644,21.0,150.0,IT,,1495.0
,https://openalex.org/A5082585296,Daniel C. Richardson,https://api.openalex.org/works?filter=author.id:A5082585296,41.0,149.0,GB,,6953.0
,https://openalex.org/A5082558628,Jeanne L. Tsai,https://api.openalex.org/works?filter=author.id:A5082558628,46.0,146.0,,,10272.0
,https://openalex.org/A5082582090,Jacques Crémer,https://api.openalex.org/works?filter=author.id:A5082582090,31.0,144.0,FR,,5544.0
,https://openalex.org/A5082564408,Yongchao Xu,https://api.openalex.org/works?filter=author.id:A5082564408,28.0,130.0,CN,,4296.0
,https://openalex.org/A5082456247,Angela Sara Cacciapuoti,https://api.openalex.org/works?filter=author.id:A5082456247,26.0,126.0,IT,,2884.0
,https://openalex.org/A5082456527,Alberto Abadie,https://api.openalex.org/works?filter=author.id:A5082456527,42.0,112.0,,,33006.0
,https://openalex.org/A5082583686,Sebastian Klüsener,https://api.openalex.org/works?filter=author.id:A5082583686,21.0,110.0,DE,,1309.0
,https://openalex.org/A5082677079,Giorgio Topa,https://api.openalex.org/works?filter=author.id:A5082677079,28.0,105.0,,,4145.0
,https://openalex.org/A5082615315,Kurt Wallnau,https://api.openalex.org/works?filter=author.id:A5082615315,24.0,102.0,US,,2418.0
,https://openalex.org/A5082498217,Nemanja Djuric,https://api.openalex.org/works?filter=author.id:A5082498217,25.0,92.0,GB,,4245.0
,https://openalex.org/A5082502441,Daniele Vilone,https://api.openalex.org/works?filter=author.id:A5082502441,13.0,74.0,IT,,885.0
,https://openalex.org/A5082698243,Cameron Martel,https://api.openalex.org/works?filter=author.id:A5082698243,18.0,58.0,US,,2017.0
,https://openalex.org/A5082695430,Marwa El Zein,https://api.openalex.org/works?filter=author.id:A5082695430,11.0,49.0,US,,562.0
,https://openalex.org/A5082650287,Ewa Jarosz,https://api.openalex.org/works?filter=author.id:A5082650287,10.0,37.0,PL,,301.0
,https://openalex.org/A5082462234,Reno Kriz,https://api.openalex.org/works?filter=author.id:A5082462234,7.0,35.0,,,314.0
,https://openalex.org/A5082494492,Elham Khabiri,https://api.openalex.org/works?filter=author.id:A5082494492,9.0,32.0,,,375.0
,https://openalex.org/A5082588468,Christian Schneemann,https://api.openalex.org/works?filter=author.id:A5082588468,6.0,32.0,DE,,196.0
,https://openalex.org/A5082585299,Molly Collins,https://api.openalex.org/works?filter=author.id:A5082585299,7.0,27.0,,,179.0
,https://openalex.org/A5082611795,Nicole Wayant,https://api.openalex.org/works?filter=author.id:A5082611795,5.0,27.0,US,,244.0
,https://openalex.org/A5082501823,Lei Yanjun,https://api.openalex.org/works?filter=author.id:A5082501823,5.0,26.0,CN,,310.0
,https://openalex.org/A5082649615,David Milam,https://api.openalex.org/works?filter=author.id:A5082649615,10.0,21.0,CA,,399.0
,https://openalex.org/A5082508275,Benjamin Steinegger,https://api.openalex.org/works?filter=author.id:A5082508275,8.0,19.0,ES,,529.0
,https://openalex.org/A5082532383,Umberto Fugiglando,https://api.openalex.org/works?filter=author.id:A5082532383,6.0,17.0,US,,146.0
,https://openalex.org/A5082647297,Andrew L. Hupp,https://api.openalex.org/works?filter=author.id:A5082647297,8.0,16.0,US,,219.0
,https://openalex.org/A5082668343,Haneen Tahseen Al-Rubaye,https://api.openalex.org/works?filter=author.id:A5082668343,9.0,13.0,,,422.0
,https://openalex.org/A5082624941,Kourosh Vafi,https://api.openalex.org/works?filter=author.id:A5082624941,8.0,11.0,US,,202.0
,https://openalex.org/A5082445846,D. D’Urso,https://api.openalex.org/works?filter=author.id:A5082445846,6.0,9.0,IT,,162.0
,https://openalex.org/A5082666506,Ian René Solano-Kamaiko,https://api.openalex.org/works?filter=author.id:A5082666506,3.0,8.0,US,,102.0
,https://openalex.org/A5082563790,Rachith Aiyappa,https://api.openalex.org/works?filter=author.id:A5082563790,3.0,6.0,US,,38.0
,https://openalex.org/A5082534171,Sarah Rådeström,https://api.openalex.org/works?filter=author.id:A5082534171,1.0,5.0,SE,,26.0
,https://openalex.org/A5082428053,Joshua Bostick,https://api.openalex.org/works?filter=author.id:A5082428053,2.0,2.0,US,,710.0
,https://openalex.org/A5082680231,Zong-Bao Niu,https://api.openalex.org/works?filter=author.id:A5082680231,1.0,2.0,CN,,14.0
,https://openalex.org/A5082491596,Byung Gyu Ahn,https://api.openalex.org/works?filter=author.id:A5082491596,1.0,1.0,US,,15.0
,https://openalex.org/A5082884914,Robin Room,https://api.openalex.org/works?filter=author.id:A5082884914,89.0,882.0,SE,,80663.0
,https://openalex.org/A5082748474,Detlef P. van Vuuren,https://api.openalex.org/works?filter=author.id:A5082748474,146.0,860.0,NL,,116635.0
,https://openalex.org/A5082913931,Edward Ott,https://api.openalex.org/works?filter=author.id:A5082913931,109.0,788.0,US,,54217.0
,https://openalex.org/A5082746757,Karen E. Peterson,https://api.openalex.org/works?filter=author.id:A5082746757,76.0,496.0,US,,21786.0
,https://openalex.org/A5082923475,Guido Caldarelli,https://api.openalex.org/works?filter=author.id:A5082923475,70.0,447.0,,,21887.0
,https://openalex.org/A5082717327,John Gerring,https://api.openalex.org/works?filter=author.id:A5082717327,62.0,444.0,US,,27626.0
,https://openalex.org/A5082912598,Alexander Benlian,https://api.openalex.org/works?filter=author.id:A5082912598,53.0,429.0,DE,,14210.0
,https://openalex.org/A5082771661,Stephen Hailes,https://api.openalex.org/works?filter=author.id:A5082771661,36.0,239.0,GB,,7429.0
,https://openalex.org/A5082830839,Julia Stoyanovich,https://api.openalex.org/works?filter=author.id:A5082830839,27.0,194.0,US,,2902.0
,https://openalex.org/A5082820996,Vittorio Rosato,https://api.openalex.org/works?filter=author.id:A5082820996,25.0,173.0,IT,,5382.0
,https://openalex.org/A5082767919,Mohit Iyyer,https://api.openalex.org/works?filter=author.id:A5082767919,30.0,169.0,US,,7084.0
,https://openalex.org/A5082875868,Lorenz Hauser,https://api.openalex.org/works?filter=author.id:A5082875868,38.0,144.0,US,,5773.0
,https://openalex.org/A5082824780,Eline Meijer,https://api.openalex.org/works?filter=author.id:A5082824780,22.0,133.0,NL,,1596.0
,https://openalex.org/A5082719298,Wayne Ward,https://api.openalex.org/works?filter=author.id:A5082719298,34.0,132.0,,,4321.0
,https://openalex.org/A5082772591,Jessica Roberts,https://api.openalex.org/works?filter=author.id:A5082772591,18.0,127.0,US,,1309.0
,https://openalex.org/A5082800592,Guido Makransky,https://api.openalex.org/works?filter=author.id:A5082800592,44.0,125.0,DK,,10292.0
,https://openalex.org/A5082748113,Jinhee Choi,https://api.openalex.org/works?filter=author.id:A5082748113,12.0,111.0,,,793.0
,https://openalex.org/A5082859239,Sammy Othman,https://api.openalex.org/works?filter=author.id:A5082859239,17.0,108.0,US,,1214.0
,https://openalex.org/A5082796790,Uta Hinrichs,https://api.openalex.org/works?filter=author.id:A5082796790,23.0,107.0,,,2014.0
,https://openalex.org/A5082816752,Claudia Müller-Birn,https://api.openalex.org/works?filter=author.id:A5082816752,11.0,94.0,DE,,475.0
,https://openalex.org/A5082882922,Taehyun Ha,https://api.openalex.org/works?filter=author.id:A5082882922,22.0,88.0,VN,,1692.0
,https://openalex.org/A5082878434,Natali Gulbahce,https://api.openalex.org/works?filter=author.id:A5082878434,22.0,84.0,,,8047.0
,https://openalex.org/A5082744381,Clark Hu,https://api.openalex.org/works?filter=author.id:A5082744381,28.0,74.0,TW,,3684.0
,https://openalex.org/A5082732256,Lorenzo Porzi,https://api.openalex.org/works?filter=author.id:A5082732256,24.0,71.0,US,,1506.0
,https://openalex.org/A5082800423,Guy Stecklov,https://api.openalex.org/works?filter=author.id:A5082800423,21.0,71.0,CA,,1931.0
,https://openalex.org/A5082707744,Christian Sandvig,https://api.openalex.org/works?filter=author.id:A5082707744,21.0,62.0,US,,3828.0
,https://openalex.org/A5082871870,Linda C. Karlsson,https://api.openalex.org/works?filter=author.id:A5082871870,18.0,59.0,FI,,1795.0
,https://openalex.org/A5082755310,Dingqin Hu,https://api.openalex.org/works?filter=author.id:A5082755310,22.0,56.0,HK,,2144.0
,https://openalex.org/A5082782190,Jeanne Barcelona,https://api.openalex.org/works?filter=author.id:A5082782190,11.0,56.0,US,,427.0
,https://openalex.org/A5082802156,Matthew C. Ives,https://api.openalex.org/works?filter=author.id:A5082802156,20.0,53.0,GB,,1923.0
,https://openalex.org/A5082907010,Linnéa Gelot,https://api.openalex.org/works?filter=author.id:A5082907010,10.0,53.0,SE,,272.0
,https://openalex.org/A5082872358,Elisabeth Timmermans,https://api.openalex.org/works?filter=author.id:A5082872358,15.0,45.0,NL,,1200.0
,https://openalex.org/A5082933570,Francesca Pratesi,https://api.openalex.org/works?filter=author.id:A5082933570,12.0,44.0,IT,,607.0
,https://openalex.org/A5082719648,Anna Jakubczyk-Gałczyńska,https://api.openalex.org/works?filter=author.id:A5082719648,10.0,41.0,PL,,360.0
,https://openalex.org/A5082843098,Tyler G. Page,https://api.openalex.org/works?filter=author.id:A5082843098,8.0,32.0,,,205.0
,https://openalex.org/A5082868310,Annette McKinnon,https://api.openalex.org/works?filter=author.id:A5082868310,8.0,31.0,CA,,562.0
,https://openalex.org/A5082940200,Katharine A. Boyd,https://api.openalex.org/works?filter=author.id:A5082940200,10.0,29.0,GB,,378.0
,https://openalex.org/A5082736459,Lucas Rudelt,https://api.openalex.org/works?filter=author.id:A5082736459,7.0,23.0,DE,,345.0
,https://openalex.org/A5082937374,Francesca Naretto,https://api.openalex.org/works?filter=author.id:A5082937374,5.0,18.0,IT,,319.0
,https://openalex.org/A5082717451,Janusz Jabłonowski,https://api.openalex.org/works?filter=author.id:A5082717451,4.0,15.0,PL,,52.0
,https://openalex.org/A5082736573,Sandra Rothenbusch,https://api.openalex.org/works?filter=author.id:A5082736573,4.0,12.0,,,136.0
,https://openalex.org/A5082834554,Sareh Fotuhi Piraghaj,https://api.openalex.org/works?filter=author.id:A5082834554,10.0,10.0,AU,,506.0
,https://openalex.org/A5082912418,Adiya Abisheva,https://api.openalex.org/works?filter=author.id:A5082912418,5.0,10.0,CH,,179.0
,https://openalex.org/A5082765103,Anna Elisabeth Schnell,https://api.openalex.org/works?filter=author.id:A5082765103,4.0,7.0,US,,89.0
